 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23, C24, C25, C26, C27, C28, C29, C30, C31, C32
Time(s)/Cell Status, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided
213.4831460674157, 28.37428, 23.47109, 8.561068, 4.629175, 15.12229, 2.331255, 1.36362e-08, 15.48207, 9.940036, 0.170367, 0.5540217, 7.538254e-11, 0.6715618, 28.7505, 30.40947, 1.545094e-05, 0.002423801, 8.641286, 3.651403e-12, 3.300716e-05, 15.81225, 3.759013, 5.481781, 8.344455, 11.93078, 0.2431406, 0.8258869, 0.2060401, 2.145073, 4.455373, 8.119654, 6.932032, 1.610888
214.0449438202247, 29.19436, 24.16676, 8.007773, 4.300836, 14.37752, 2.146324, 1.169063e-08, 14.34764, 10.91226, 0.1600348, 1.614527, 6.963442e-11, 0.6005364, 27.48855, 29.07783, 1.476809e-05, 0.002293739, 8.083738, 3.393913e-12, 3.083617e-05, 15.12496, 3.509642, 5.13398, 7.953526, 12.14138, 0.2234485, 0.7876247, 0.1970448, 2.014077, 4.623971, 8.205374, 6.129541, 1.462309
214.6067415730337, 28.81384, 23.12328, 7.490238, 6.959396, 13.5928, 1.976063, 1.002264e-08, 13.29633, 11.14677, 0.1503292, 1.466434, 6.432462e-11, 0.5370227, 27.75629, 27.8045, 1.411542e-05, 0.002170657, 8.76316, 3.154581e-12, 2.880798e-05, 14.46755, 3.276814, 4.808245, 7.580913, 11.59192, 0.2053513, 0.7511351, 0.1884423, 1.89108, 4.381824, 8.175199, 5.419951, 1.313644
215.1685393258427, 27.31959, 23.81892, 7.006151, 6.46578, 13.01798, 1.819308, 8.592639e-09, 12.32205, 10.42786, 0.1412122, 1.331925, 5.941968e-11, 0.4802263, 26.53798, 31.47755, 1.34916e-05, 0.002054179, 8.197748, 2.932126e-12, 2.691318e-05, 14.46994, 3.059432, 4.503178, 7.225755, 11.06732, 0.1887198, 0.7163361, 0.1802153, 1.775594, 4.152357, 7.727497, 4.792507, 1.180093
215.7303370786517, 25.90284, 24.16676, 6.55335, 6.007174, 12.30747, 1.674988, 7.366666e-09, 11.41917, 11.92615, 0.1326482, 1.209753, 5.488877e-11, 0.4294368, 25.37314, 30.98924, 1.289534e-05, 0.001943952, 7.668818, 2.725358e-12, 2.514302e-05, 14.32046, 2.856471, 4.217465, 6.887237, 10.85609, 0.1734353, 0.6831493, 0.1723476, 1.667161, 3.934906, 7.304312, 4.237699, 1.060119
216.2921348314607, 26.39992, 23.26933, 6.129813, 6.679357, 11.63573, 1.542117, 6.315612e-09, 10.58244, 13.05821, 0.1246035, 1.098788, 5.070335e-11, 0.3840189, 24.25944, 29.6322, 1.232543e-05, 0.001839639, 7.283872, 2.533171e-12, 2.348928e-05, 13.69802, 2.666974, 3.949881, 8.369599, 10.36479, 0.1593887, 0.6514999, 0.1648232, 1.56535, 3.728843, 6.904303, 3.747119, 0.9523425
216.8539325842697, 25.03086, 22.12979, 5.733649, 6.205603, 11.00065, 1.419785, 5.414518e-09, 9.807026, 12.21602, 0.1170467, 2.750832, 4.683709e-11, 0.3434044, 23.19461, 28.81755, 1.178072e-05, 0.001740924, 6.813906, 2.354536e-12, 2.194431e-05, 13.10263, 2.490048, 3.699274, 7.977493, 9.895724, 0.1464797, 0.6213169, 0.1576274, 1.469756, 4.108109, 6.5262, 3.313332, 0.8555229
217.4157303370787, 23.73279, 23.3298, 5.74677, 7.611891, 10.40024, 1.307158, 4.64199e-09, 9.088427, 12.02337, 0.1099482, 2.498511, 4.326563e-11, 1.073853, 22.17653, 28.29755, 1.126007e-05, 0.001647506, 6.374264, 2.188499e-12, 2.050096e-05, 13.6312, 2.32486, 3.464567, 8.107485, 9.447888, 0.1346162, 0.5925322, 0.1507458, 1.38, 3.892976, 6.168803, 2.929762, 0.7685465
217.9775280898876, 22.50204, 23.40106, 5.375362, 7.071994, 9.832599, 1.203465, 3.979685e-09, 8.422482, 11.30115, 0.1032802, 2.269335, 3.996651e-11, 0.9602804, 21.20313, 29.88401, 1.076244e-05, 0.001559101, 5.962987, 2.034169e-12, 1.915255e-05, 13.03872, 2.17063, 3.244751, 7.727658, 10.68996, 0.1237136, 0.5650809, 0.1441646, 1.395443, 3.689109, 5.830978, 2.590596, 0.6904125
218.5393258426966, 23.24903, 22.25507, 5.027957, 7.232304, 9.314475, 1.107998, 3.411875e-09, 7.805335, 13.20393, 0.0970166, 2.061179, 3.691896e-11, 0.8587196, 20.27246, 28.57538, 1.02868e-05, 0.001475439, 5.578247, 1.890724e-12, 1.789282e-05, 13.05368, 2.026631, 3.038882, 7.365626, 10.20618, 0.4861453, 0.5389015, 0.1378707, 1.310225, 3.495918, 5.511653, 2.290694, 0.6202219
219.1011235955056, 22.04337, 21.1652, 4.703005, 6.799229, 10.60018, 1.020104, 2.925078e-09, 7.233407, 29.00949, 0.09113286, 2.27961, 3.410379e-11, 0.7679001, 19.38264, 29.67755, 9.832178e-06, 0.001396267, 5.218331, 1.757393e-12, 1.671596e-05, 12.48629, 1.892185, 2.846075, 7.591745, 9.744298, 0.4467721, 0.513935, 0.1318516, 1.230212, 3.312844, 5.962614, 2.02551, 0.5571672
219.6629213483146, 21.89962, 22.16676, 4.399055, 8.026523, 12.15812, 0.9391826, 2.507736e-09, 6.703388, 37.19004, 0.08560594, 2.538429, 3.150328e-11, 1.253646, 18.53187, 32.26749, 9.397649e-06, 0.001321343, 4.881637, 1.633465e-12, 1.561649e-05, 11.94357, 1.766659, 2.665501, 8.081306, 9.345491, 1.182067, 0.490125, 0.1260952, 1.155084, 3.139357, 5.636081, 1.791026, 0.500523
220.2247191011236, 22.18729, 23.67765, 4.114748, 7.457217, 11.49454, 0.8646802, 2.14994e-09, 6.212204, 37.00948, 0.08041422, 2.30559, 2.910107e-11, 3.494479, 17.71845, 30.85448, 8.982324e-06, 0.00125044, 5.326428, 1.518276e-12, 1.458934e-05, 13.44279, 1.649459, 2.496383, 7.702706, 8.922556, 5.404289, 0.4674182, 0.1205902, 1.084545, 2.974956, 5.32743, 1.583687, 0.4496375
220.7865168539326, 21.03669, 22.51812, 3.848815, 7.305219, 12.80653, 0.7960879, 1.843193e-09, 5.757012, 35.44003, 0.07553737, 2.094109, 2.688204e-11, 3.124897, 16.94073, 30.71022, 8.585354e-06, 0.001183341, 4.98276, 1.41121e-12, 1.362976e-05, 12.85849, 1.540035, 2.337996, 7.341843, 8.518761, 5.959846, 0.4457634, 0.1153255, 1.018313, 2.819164, 5.035681, 1.40035, 0.4039253
221.3483146067416, 21.09615, 21.41537, 3.60007, 6.787074, 12.78357, 0.7329367, 1.580211e-09, 5.335173, 35.63448, 0.07095627, 2.023567, 2.483221e-11, 5.00365, 16.19715, 29.3654, 8.205928e-06, 0.001119843, 4.661265, 1.311694e-12, 1.273328e-05, 12.29959, 1.43787, 2.189658, 7.363169, 8.13324, 10.66763, 0.4251118, 0.1102906, 0.9561265, 2.67153, 4.75991, 1.238238, 0.3628604
221.9101123595506, 20.00214, 23.66676, 3.367401, 6.305679, 12.08585, 0.6747951, 1.354751e-09, 4.944244, 34.91618, 0.06665301, 1.837955, 2.293869e-11, 6.871295, 15.4862, 28.07948, 7.84327e-06, 0.001059752, 4.360514, 1.219196e-12, 1.189577e-05, 13.17509, 1.342482, 2.050731, 7.122801, 7.765166, 9.803656, 0.405417, 0.1054756, 0.8977372, 2.531627, 4.7768, 1.094892, 0.3259703
222.4719101123596, 21.25044, 22.72109, 3.1723, 6.248051, 11.42621, 0.6212657, 1.161459e-09, 4.58196, 32.66426, 0.06261072, 1.669368, 2.118955e-11, 14.51835, 14.80647, 30.41996, 0.7273636, 0.001002886, 4.079168, 1.133221e-12, 1.111335e-05, 12.60243, 1.253423, 1.920619, 6.789106, 7.413749, 9.009653, 0.3866346, 0.1008708, 0.8429136, 2.886466, 4.605371, 0.9681415, 0.2928306
223.0337078651685, 20.14842, 23.34067, 3.303408, 6.098446, 12.34621, 0.5719826, 9.957455e-10, 4.246222, 35.0875, 0.05881358, 1.672871, 1.957379e-11, 13.62129, 14.15656, 29.08786, 3.415986, 0.0009490706, 4.551499, 1.053308e-12, 1.038239e-05, 12.75883, 1.170271, 1.798762, 6.961018, 7.078236, 8.279957, 0.3687223, 0.09646699, 0.7914381, 2.735308, 5.105816, 0.856064, 0.2630601
223.5955056179775, 19.10356, 25.18848, 3.089911, 8.668476, 12.94579, 0.526609, 8.536754e-10, 3.935085, 32.82453, 0.05524674, 1.519427, 1.808124e-11, 14.19483, 13.53519, 28.91756, 3.265018, 0.0008981433, 4.25783, 9.790307e-13, 9.699505e-06, 12.33661, 1.092636, 1.684636, 6.634902, 6.757907, 7.609359, 0.3516399, 0.09225547, 0.7431061, 2.592066, 4.826204, 0.7569612, 0.2363162
224.1573033707865, 18.11287, 24.51633, 3.513563, 8.053638, 12.23921, 0.4848348, 7.318754e-10, 3.646746, 30.7075, 0.0518962, 1.380057, 1.670249e-11, 13.15652, 12.94108, 31.63256, 3.120721, 0.0008499489, 3.983109, 0.6172824, 9.061536e-06, 13.11052, 1.020151, 1.577751, 6.324064, 6.797453, 6.993073, 0.335349, 0.0882278, 0.6977256, 2.456325, 4.705405, 0.6693311, 0.2122912
224.7191011235955, 18.67857, 23.31573, 3.785978, 8.583238, 11.5712, 0.4463743, 6.274535e-10, 3.379535, 28.72702, 0.04874887, 2.374563, 1.542888e-11, 11.76507, 12.37306, 30.24736, 3.831434, 0.0008043405, 3.726113, 0.5737528, 8.46553e-06, 12.54066, 0.952475, 1.477648, 6.027789, 7.6087, 6.426701, 0.3198127, 0.08437597, 0.6551165, 2.327692, 4.447721, 0.5918455, 0.1907087
225.2808988764045, 22.15225, 22.17392, 3.541294, 7.974445, 12.3211, 0.4109648, 5.379303e-10, 3.131903, 26.87427, 0.04579241, 2.156755, 1.425239e-11, 10.52077, 11.82997, 31.37755, 3.662106, 0.0007611795, 6.783668, 0.5332928, 7.908725e-06, 13.31439, 0.8892882, 1.383896, 5.745393, 7.264364, 5.906199, 0.3049963, 0.08069231, 0.6151094, 2.205796, 4.204148, 0.5233302, 0.1713203
225.8426966292135, 23.28909, 22.56426, 3.312423, 8.114423, 11.64862, 0.3783643, 4.611799e-10, 2.902416, 25.14101, 0.04301525, 2.027107, 1.316561e-11, 9.721653, 11.31071, 32.38252, 5.479837, 0.0007203345, 7.402142, 0.495686, 7.388542e-06, 13.2255, 0.8302933, 1.296092, 5.476228, 7.58665, 5.427854, 0.2908662, 0.07716946, 0.5775456, 2.090283, 3.973915, 0.4627465, 0.1539031
226.4044943820225, 24.69543, 21.45925, 3.098345, 7.538882, 11.01284, 0.3483498, 3.953801e-10, 2.689745, 23.51953, 0.04040651, 1.84117, 1.216169e-11, 8.693476, 10.81425, 30.96447, 5.237658, 0.0006816813, 6.924545, 0.4607311, 6.902573e-06, 13.13662, 0.775212, 1.213859, 5.219673, 7.243312, 4.988249, 0.2773908, 0.07380042, 0.5422757, 2.054193, 3.756289, 0.4091763, 0.1382566
226.9662921348315, 23.41475, 20.87435, 2.898101, 7.004164, 10.7377, 0.3207164, 3.389684e-10, 2.492657, 22.00264, 0.03795599, 1.672288, 1.123433e-11, 7.77404, 10.33958, 29.60852, 5.006182, 0.0006451023, 9.583059, 0.4282412, 6.448569e-06, 14.26295, 0.7237849, 1.136844, 5.62031, 6.915513, 4.774662, 0.2645397, 0.07057846, 0.5091597, 1.946619, 3.550582, 0.3618078, 0.1242008
227.5280898876404, 23.39434, 19.8521, 2.7108, 6.507372, 10.15164, 0.2952749, 2.906053e-10, 2.31001, 20.58357, 0.03565409, 1.518897, 1.037768e-11, 6.951845, 9.885742, 28.31195, 4.784935, 0.000610486, 8.964747, 0.3980424, 6.024425e-06, 13.643, 0.6757693, 1.064715, 6.906031, 6.602547, 6.097182, 0.2522839, 0.06749716, 0.478066, 1.844679, 3.35614, 0.3199229, 0.1115739
228.0898876404494, 22.71548, 21.81412, 2.535603, 6.045816, 10.58431, 0.2718517, 2.491426e-10, 3.016747, 19.25603, 0.03349178, 1.379575, 9.586357e-12, 6.216607, 9.451826, 27.07216, 7.430275, 0.0005777273, 8.676406, 0.3699732, 5.628179e-06, 13.05, 0.6309391, 0.9971622, 6.699634, 6.303745, 5.603368, 0.2405959, 0.06455039, 0.4488712, 1.748077, 3.172346, 0.2828868, 0.1002308
228.6516853932584, 21.53749, 20.74585, 2.37173, 5.616998, 10.80654, 0.2502865, 2.135956e-10, 2.795698, 18.01411, 0.03146062, 1.253033, 8.855371e-12, 5.559129, 9.036956, 25.97441, 7.101898, 0.0005467264, 8.116592, 7.449057, 5.257995e-06, 13.38106, 0.589083, 0.9338955, 6.385763, 7.631945, 5.84269, 0.2294495, 0.06173227, 0.4214593, 1.656534, 2.998618, 0.2501383, 0.09004088
229.2134831460674, 21.93845, 19.72989, 2.218447, 5.218595, 11.77479, 0.2304321, 1.831204e-10, 2.590846, 16.85229, 0.02955263, 1.138098, 8.180125e-12, 4.971187, 8.640295, 24.83698, 6.788033, 0.000517389, 7.592899, 6.923763, 4.91216e-06, 14.21749, 0.5500035, 0.8746429, 6.086597, 7.286557, 5.369488, 0.2188194, 0.05903718, 0.3957213, 1.569785, 2.834403, 0.241955, 0.08088691
229.7752808988764, 20.80075, 21.15588, 2.075071, 4.84845, 11.3621, 0.2121526, 1.569933e-10, 2.401005, 15.7654, 0.02776036, 1.033706, 7.556369e-12, 6.533062, 8.261045, 23.74936, 7.774982, 0.0004896258, 8.115867, 9.477911, 4.589071e-06, 13.59953, 0.5135165, 1.683627, 5.801447, 6.9568, 4.934611, 0.2086818, 0.05645975, 0.3715552, 1.487578, 2.679181, 3.890598, 0.07266357
230.3370786516854, 19.72205, 21.96023, 3.552343, 4.504559, 12.99702, 0.1953232, 1.34594e-10, 2.225074, 14.74861, 0.02607679, 1.626976, 6.980175e-12, 6.481478, 7.898442, 25.96925, 7.502388, 0.0004633525, 7.59222, 11.79498, 4.287233e-06, 14.89964, 0.4794501, 1.576806, 5.529655, 6.641966, 4.534954, 0.1990138, 0.05399485, 0.3488649, 1.558161, 2.53246, 5.97168, 0.06527625
230.8988764044944, 18.69929, 23.02544, 3.322758, 4.185059, 12.45734, 0.1798289, 1.153905e-10, 2.943428, 13.79739, 0.02449532, 4.805923, 6.447917e-12, 5.795986, 7.551754, 24.83204, 7.170824, 0.0004384889, 7.102359, 14.9414, 4.005248e-06, 14.25202, 0.4476436, 1.476763, 5.270597, 6.34138, 4.167666, 0.1897938, 0.05163755, 0.3275602, 2.403795, 2.393774, 7.316936, 0.05863996
231.4606741573034, 17.72957, 22.74284, 3.108011, 4.400728, 12.53907, 0.1655636, 9.89269e-11, 2.727751, 12.90753, 0.02300976, 12.02698, 5.956246e-12, 5.238941, 7.220284, 23.85756, 10.30292, 0.0004149596, 7.947647, 13.88776, 3.74181e-06, 15.80328, 0.4179472, 1.383067, 5.658244, 6.054398, 3.830125, 0.1810009, 0.04938317, 0.3075565, 2.277913, 2.262683, 6.469887, 0.05267835
232.0224719101124, 18.19435, 22.30566, 2.907144, 4.088593, 11.85469, 0.15243, 8.48123e-11, 3.420449, 12.07506, 0.02161429, 14.15329, 5.502066e-12, 4.900707, 6.903363, 24.85756, 9.847588, 0.0003926928, 7.434854, 13.91693, 3.495699e-06, 16.80268, 0.3902208, 1.295316, 5.393161, 5.780403, 3.519921, 0.1726154, 0.04722722, 0.2887745, 2.793362, 2.13877, 8.187897, 0.04732282
232.5842696629213, 17.70654, 21.21331, 2.719258, 3.798597, 11.20766, 0.1403382, 7.271152e-11, 3.236535, 11.29627, 0.02030346, 14.06908, 5.082519e-12, 4.69482, 6.600352, 23.79756, 12.37022, 0.0003716209, 7.806578, 17.35596, 3.265776e-06, 16.07234, 0.3643337, 1.213133, 8.130072, 5.518807, 3.234841, 0.1646184, 0.04516539, 0.2711394, 2.647079, 2.021644, 9.863571, 0.5045848
233.1460674157303, 16.78831, 22.41676, 2.543514, 3.52917, 10.60205, 0.1292056, 6.233725e-11, 3.24804, 10.56772, 0.01907212, 17.80592, 4.694963e-12, 5.335818, 6.310642, 23.87756, 13.84663, 0.0003516797, 7.302887, 19.67303, 3.050975e-06, 15.37375, 0.340164, 1.136163, 7.749187, 5.269051, 3.603952, 0.1569918, 0.04319357, 0.2545813, 2.508457, 1.910932, 10.34638, 0.4532864
233.7078651685393, 15.91769, 22.57288, 2.379129, 3.278852, 10.02339, 0.1189561, 5.344315e-11, 4.029649, 9.886151, 0.01791546, 20.96382, 4.33696e-12, 4.771494, 6.033648, 23.61755, 13.23468, 0.0003328085, 6.831695, 21.11206, 2.850302e-06, 14.70553, 0.3175977, 1.064077, 10.1346, 5.030597, 3.312066, 0.1497186, 0.04130784, 0.2390344, 2.377095, 1.806283, 9.148622, 0.4072032
234.2696629213483, 15.09222, 21.46745, 2.225368, 3.046289, 9.476317, 0.1095197, 4.581804e-11, 5.960679, 9.248543, 0.01682894, 21.01418, 4.006255e-12, 6.327175, 5.768812, 22.73696, 12.64978, 0.00031495, 6.390904, 22.77416, 2.662829e-06, 16.08937, 0.2965284, 0.996565, 12.76284, 4.802934, 3.04382, 0.1427824, 0.03950443, 0.2244369, 2.252611, 1.707364, 9.620331, 0.365805
234.8314606741573, 14.30956, 21.74284, 2.081545, 3.437032, 8.959103, 0.1008319, 3.928085e-11, 6.271028, 8.652057, 0.01580832, 19.08665, 3.700767e-12, 6.327175, 5.5156, 21.74129, 14.51307, 0.0002980497, 5.978555, 21.16817, 2.487686e-06, 15.39004, 0.2768569, 0.9333362, 12.16492, 4.75572, 2.7973, 0.1361675, 0.03777976, 0.2107309, 2.134647, 1.891085, 8.842604, 0.3286156
235.3932584269663, 13.56748, 21.29346, 1.947017, 3.389855, 11.48908, 0.09283318, 3.367637e-11, 8.052636, 8.094041, 0.0148496, 18.49014, 3.418574e-12, 6.483132, 6.376979, 20.78923, 15.82261, 0.0002820563, 5.59281, 19.67543, 2.324063e-06, 15.01872, 0.2584903, 0.874119, 17.27746, 4.540497, 2.570745, 0.129859, 0.03613038, 0.1978618, 2.02286, 2.352735, 7.818934, 0.295207
235.9550561797753, 12.86389, 20.25068, 1.821183, 3.149419, 11.72717, 0.08546901, 2.887152e-11, 19.38596, 8.2698, 0.01394902, 19.1954, 3.157898e-12, 5.797466, 7.750249, 19.87886, 15.94165, 0.0002669212, 7.326548, 18.69433, 2.171201e-06, 14.36593, 0.2413422, 0.818659, 18.39174, 4.335015, 2.362539, 0.1238428, 0.03455301, 0.1857787, 1.916927, 2.223891, 6.91377, 0.2651949
236.5168539325843, 14.10234, 19.53632, 1.703481, 2.926037, 11.23511, 0.07868902, 2.475222e-11, 21.67332, 7.736438, 0.01310306, 17.63338, 2.9171e-12, 6.426573, 7.410067, 19.00836, 17.60832, 0.0002525982, 6.853829, 17.37604, 2.028394e-06, 14.0255, 0.2253317, 0.7667177, 20.42031, 4.138832, 2.171196, 0.1181054, 0.03304451, 0.1744334, 1.816541, 2.102103, 6.113393, 0.2382339
237.0786516853933, 13.37101, 22.45549, 1.593387, 2.718499, 11.81305, 0.07244687, 2.122064e-11, 23.01815, 7.467814, 0.0123084, 16.01595, 2.694663e-12, 5.746889, 7.084816, 18.17598, 17.72736, 0.0002390437, 6.411611, 16.15071, 1.89498e-06, 14.48965, 0.2103833, 0.718072, 21.9346, 3.951526, 1.99535, 0.1126337, 0.03160186, 0.163781, 1.721413, 1.986985, 5.998711, 0.2140139
237.6404494382022, 14.74172, 21.35581, 1.640555, 4.342549, 11.16829, 0.06669988, 1.819294e-11, 23.44344, 8.634486, 0.01156194, 14.54688, 2.489188e-12, 5.139089, 8.050743, 17.38004, 17.0663, 0.0002262166, 5.997925, 16.35316, 1.770341e-06, 13.85985, 0.1964266, 0.6725127, 21.15211, 3.772698, 1.833745, 0.1074155, 0.03022219, 0.1537791, 1.631266, 1.87817, 6.647358, 0.1922563
238.2022471910112, 14.14173, 20.30998, 1.701508, 4.678961, 10.55873, 0.06140879, 1.559722e-11, 25.23654, 9.395233, 0.01086074, 13.21257, 2.299381e-12, 4.595571, 7.697371, 16.61896, 16.31206, 0.0002140778, 6.62838, 15.19996, 1.6539e-06, 13.25743, 0.1833957, 0.6298438, 20.16116, 3.601963, 2.136647, 0.1024391, 0.02890276, 0.1443881, 1.54584, 1.775315, 6.755463, 0.1727106
238.7640449438202, 13.60488, 19.31537, 1.591541, 4.347091, 9.982438, 0.05653742, 1.337186e-11, 23.67869, 8.789287, 0.01020208, 12.00064, 2.124047e-12, 4.109536, 7.359509, 15.89121, 16.56069, 0.0002025904, 6.200708, 14.12809, 1.545118e-06, 14.2255, 0.1712293, 0.5898823, 21.82032, 3.438954, 1.963599, 0.09769326, 0.02764093, 0.1355705, 1.464887, 1.678093, 6.550617, 0.1551521
239.3258426966292, 14.63645, 19.51458, 1.847319, 5.240178, 9.437599, 0.05205249, 1.1464e-11, 21.94366, 8.222421, 0.009583353, 10.89988, 1.962082e-12, 3.674905, 7.036477, 15.19533, 16.06069, 0.0001917194, 5.80063, 13.1318, 1.44349e-06, 16.19593, 0.1598701, 0.5524561, 25.5346, 3.283322, 1.804566, 0.09316727, 0.02643419, 0.1272914, 1.388174, 1.586195, 5.792281, 1.523928
239.8876404494382, 22.71014, 21.79752, 1.727928, 6.409176, 10.8337, 0.04792333, 9.828348e-12, 20.33576, 8.384479, 0.009002155, 9.900082, 1.812468e-12, 3.286241, 6.727623, 14.52992, 17.10342, 0.0001814317, 5.426365, 12.20577, 1.348547e-06, 15.49197, 0.1492644, 0.5174046, 26.56317, 3.134733, 2.032919, 0.08885096, 0.02528013, 0.1195179, 1.315479, 1.499329, 5.121734, 3.581912
240.4494382022472, 25.52067, 20.73006, 1.616254, 5.954586, 10.2424, 0.5541667, 8.426068e-12, 18.84568, 8.550797, 0.008456203, 8.991993, 1.674263e-12, 2.938683, 6.432327, 13.89364, 16.34754, 0.000171696, 5.076248, 11.34505, 1.259849e-06, 14.8186, 0.1393623, 0.484577, 28.24888, 2.992869, 1.868272, 0.08473463, 0.02417646, 0.1122191, 1.24659, 1.417221, 4.528813, 3.57859
241.0112359550562, 28.62593, 19.71488, 1.511797, 5.532238, 11.74046, 0.840858, 7.223861e-12, 17.46478, 7.999311, 0.007943362, 8.167199, 1.546596e-12, 2.627883, 6.149992, 13.71622, 16.79878, 0.0001624828, 4.748722, 10.54501, 1.176985e-06, 14.17451, 0.130117, 0.4538321, 28.47746, 2.857425, 1.716959, 0.08080899, 0.02312097, 0.105366, 1.181308, 1.339609, 4.004532, 3.214774
241.5730337078652, 28.26803, 19.06892, 1.414091, 5.75842, 11.09967, 0.7741554, 6.193181e-12, 16.18507, 8.023372, 0.007461623, 7.41806, 1.428664e-12, 2.349954, 5.880049, 13.11558, 16.80796, 0.0001537639, 4.442327, 9.801398, 1.099571e-06, 15.72205, 0.1214851, 0.425038, 31.82031, 2.728111, 1.577902, 0.07706522, 0.02211156, 0.09893148, 1.119446, 1.266248, 3.540945, 3.569074
242.1348314606741, 32.08911, 19.02544, 1.650026, 5.349986, 10.49385, 0.7127441, 5.309556e-12, 14.99913, 7.620593, 0.007009101, 6.737636, 1.319724e-12, 2.101419, 5.621955, 12.54124, 16.06514, 0.000145513, 4.155703, 9.110222, 1.027248e-06, 15.03869, 0.1134259, 0.3980707, 32.90602, 2.604649, 1.450107, 0.0734949, 0.02114622, 0.09288988, 1.060823, 1.196903, 3.131025, 3.206225
242.6966292134831, 31.15005, 19.74284, 1.543386, 5.461679, 9.921101, 0.943056, 4.552004e-12, 13.90008, 7.583845, 0.006584021, 6.119624, 1.219092e-12, 1.944827, 5.739741, 15.02468, 18.17272, 0.0001377047, 3.887571, 8.467786, 9.596829e-07, 15.54028, 4.102458, 0.3728144, 33.3346, 2.486774, 1.332662, 0.07008998, 0.02022303, 0.08721722, 1.00527, 1.233942, 2.76856, 5.398409
243.2584269662921, 29.53466, 23.21023, 1.443638, 5.074293, 11.02068, 3.35972, 3.902537e-12, 12.88157, 7.094724, 0.006184722, 5.558299, 1.126133e-12, 2.327175, 5.487806, 14.36674, 17.36959, 0.0001303155, 3.636739, 7.870653, 8.965614e-07, 14.86481, 3.830303, 0.3491605, 34.47746, 2.374234, 1.224729, 0.06684281, 0.01934014, 0.08189099, 0.9526256, 1.41354, 2.448056, 4.849582
243.8202247191011, 28.00303, 22.70103, 1.350337, 4.714383, 10.41917, 5.609721, 3.345734e-12, 11.93769, 6.637148, 0.005809639, 5.048462, 1.040262e-12, 6.871288, 5.246929, 14.23755, 16.79879, 0.0001233227, 3.402092, 7.315629, 8.375917e-07, 14.21871, 3.576203, 0.3270074, 34.96317, 2.266787, 1.125538, 0.06374608, 0.01849579, 0.07689001, 0.9027386, 1.33613, 2.164655, 4.405958
244.3820224719101, 28.32544, 21.58932, 1.263066, 4.776392, 10.75892, 26.54491, 2.868374e-12, 11.06297, 6.634479, 0.005457304, 4.58539, 9.609391e-13, 9.665416, 6.649333, 14.7843, 17.42765, 0.0001167052, 3.182584, 6.799745, 7.825005e-07, 13.60069, 3.338959, 0.3062598, 36.14891, 2.164202, 1.03438, 0.06079281, 0.01768831, 0.07219445, 0.8554641, 1.262959, 1.914062, 3.958028
244.9438202247191, 26.85652, 22.56893, 2.17864, 4.437612, 10.80095, 29.66529, 2.459123e-12, 10.25234, 6.7317, 0.005126336, 4.164793, 8.876649e-13, 14.19482, 6.357473, 14.13689, 16.65744, 0.0001104428, 2.97724, 6.32024, 7.310329e-07, 13.00953, 3.117454, 0.2868286, 34.45538, 2.06626, 0.9506048, 0.05797637, 0.01691608, 0.06778564, 0.8106652, 1.193795, 1.69248, 3.555636
245.5056179775281, 25.46378, 22.17431, 2.037837, 4.122861, 10.21143, 30.56343, 2.108262e-12, 9.50111, 7.660649, 0.004815441, 3.782776, 8.199781e-13, 13.23895, 6.078424, 14.2555, 15.92127, 0.0001045164, 2.785144, 5.874548, 6.829505e-07, 12.44406, 2.910644, 0.2686303, 37.30602, 1.97275, 0.8736148, 0.0552904, 0.01617756, 0.06364606, 0.7682124, 1.801564, 1.496549, 3.194154
246.0674157303371, 24.14326, 21.0884, 1.906133, 3.830434, 12.00984, 29.94306, 1.807462e-12, 8.804927, 7.166574, 0.0045234, 3.4358, 7.574526e-13, 14.136, 6.304245, 13.63124, 15.58451, 9.890807e-05, 2.605443, 5.460286, 6.380307e-07, 11.90317, 2.717553, 0.2515866, 36.62031, 1.883472, 0.8028603, 0.05272888, 0.01547128, 0.05975929, 0.7279827, 1.702904, 1.3233, 2.869421
246.6292134831461, 22.89123, 20.99284, 1.782942, 3.558749, 11.35435, 31.73009, 1.549578e-12, 8.159756, 6.704365, 0.004249071, 3.12065, 6.996948e-13, 13.29777, 6.027532, 13.03432, 16.15593, 9.360065e-05, 2.437336, 5.075236, 5.960653e-07, 13.44282, 2.537272, 0.2356242, 38.04889, 1.798235, 0.7378362, 0.05028602, 0.01479584, 0.05610987, 0.6898597, 1.609648, 1.170107, 2.577703
247.191011235955, 21.70412, 21.8298, 1.667712, 3.306334, 11.40791, 32.91528, 1.328489e-12, 7.561859, 8.884479, 0.003991378, 2.834407, 6.463411e-13, 13.19751, 5.762964, 12.51755, 16.76789, 8.857804e-05, 2.720757, 4.71734, 5.568601e-07, 12.85853, 2.368951, 0.2206746, 40.82031, 1.716855, 0.6780785, 0.04795634, 0.01414989, 0.05268332, 0.6537333, 1.521498, 1.034649, 2.315641
